timestamp,date (UTC),unit id,sensor type,measurement type,data key,value
1609535040692,01.01.2021 21:04:00:692,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,575.0
1609535046423,01.01.2021 21:04:06:423,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,577.0
1609535050762,01.01.2021 21:04:10:762,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,577.0
1609535056423,01.01.2021 21:04:16:423,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,575.0
1609535060742,01.01.2021 21:04:20:742,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,573.0
1609535066412,01.01.2021 21:04:26:412,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,571.0
1609535070742,01.01.2021 21:04:30:742,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,567.0
1609535076402,01.01.2021 21:04:36:402,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,566.0
1609535080752,01.01.2021 21:04:40:752,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,565.0
1609535086403,01.01.2021 21:04:46:403,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,564.0
1609535090762,01.01.2021 21:04:50:762,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,567.0
1609535096282,01.01.2021 21:04:56:282,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,570.0
1609535100772,01.01.2021 21:05:00:772,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,572.0
1609535106382,01.01.2021 21:05:06:382,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,574.0
1609535110743,01.01.2021 21:05:10:743,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,573.0
1609535116383,01.01.2021 21:05:16:383,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,571.0
1609535120872,01.01.2021 21:05:20:872,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,571.0
1609535126372,01.01.2021 21:05:26:372,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,571.0
1609535130752,01.01.2021 21:05:30:752,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,573.0
1609535136363,01.01.2021 21:05:36:363,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,575.0
1609535140863,01.01.2021 21:05:40:863,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,575.0
1609535146363,01.01.2021 21:05:46:363,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,575.0
1609535150853,01.01.2021 21:05:50:853,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,572.0
1609535156352,01.01.2021 21:05:56:352,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,569.0
1609535160743,01.01.2021 21:06:00:743,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,567.0
1609535166342,01.01.2021 21:06:06:342,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,567.0
1609535170842,01.01.2021 21:06:10:842,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,564.0
1609535176332,01.01.2021 21:06:16:332,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,565.0
1609535180832,01.01.2021 21:06:20:832,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,566.0
1609535186332,01.01.2021 21:06:26:332,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,567.0
1609535190722,01.01.2021 21:06:30:722,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,567.0
1609535196323,01.01.2021 21:06:36:323,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,568.0
1609535200822,01.01.2021 21:06:40:822,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,567.0
1609535206323,01.01.2021 21:06:46:323,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,566.0
1609535210812,01.01.2021 21:06:50:812,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,566.0
1609535216314,01.01.2021 21:06:56:314,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,565.0
1609535220812,01.01.2021 21:07:00:812,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,564.0
1609535226542,01.01.2021 21:07:06:542,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,564.0
1609535230803,01.01.2021 21:07:10:803,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,564.0
1609535236344,01.01.2021 21:07:16:344,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535240942,01.01.2021 21:07:20:942,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535246522,01.01.2021 21:07:26:522,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535250972,01.01.2021 21:07:30:972,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535256503,01.01.2021 21:07:36:503,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535260973,01.01.2021 21:07:40:973,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535266562,01.01.2021 21:07:46:562,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535271112,01.01.2021 21:07:51:112,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535276482,01.01.2021 21:07:56:482,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535280962,01.01.2021 21:08:00:962,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535286556,01.01.2021 21:08:06:556,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535290914,01.01.2021 21:08:10:914,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,564.0
1609535296544,01.01.2021 21:08:16:544,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535300963,01.01.2021 21:08:20:963,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535306543,01.01.2021 21:08:26:543,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535310912,01.01.2021 21:08:30:912,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535316572,01.01.2021 21:08:36:572,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,560.0
1609535320984,01.01.2021 21:08:40:984,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,559.0
1609535326512,01.01.2021 21:08:46:512,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,559.0
1609535330953,01.01.2021 21:08:50:953,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,559.0
1609535336503,01.01.2021 21:08:56:503,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,559.0
1609535341002,01.01.2021 21:09:01:002,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,560.0
1609535346512,01.01.2021 21:09:06:512,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535350992,01.01.2021 21:09:10:992,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535356533,01.01.2021 21:09:16:533,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535360993,01.01.2021 21:09:20:993,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535366502,01.01.2021 21:09:26:502,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535370982,01.01.2021 21:09:30:982,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535376542,01.01.2021 21:09:36:542,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535380962,01.01.2021 21:09:40:962,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535386524,01.01.2021 21:09:46:524,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535390962,01.01.2021 21:09:50:962,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535396512,01.01.2021 21:09:56:512,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535400962,01.01.2021 21:10:00:962,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535406552,01.01.2021 21:10:06:552,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535410962,01.01.2021 21:10:10:962,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535416552,01.01.2021 21:10:16:552,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,563.0
1609535421012,01.01.2021 21:10:21:012,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535426505,01.01.2021 21:10:26:505,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,564.0
1609535430922,01.01.2021 21:10:30:922,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,564.0
1609535436513,01.01.2021 21:10:36:513,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535440983,01.01.2021 21:10:40:983,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,560.0
1609535446634,01.01.2021 21:10:46:634,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,558.0
1609535450962,01.01.2021 21:10:50:962,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,556.0
1609535456635,01.01.2021 21:10:56:635,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535460962,01.01.2021 21:11:00:962,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609535466622,01.01.2021 21:11:06:622,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609535470972,01.01.2021 21:11:10:972,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,555.0
1609535476613,01.01.2021 21:11:16:613,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,559.0
1609535480982,01.01.2021 21:11:20:982,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535486472,01.01.2021 21:11:26:472,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,560.0
1609535490992,01.01.2021 21:11:30:992,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535496602,01.01.2021 21:11:36:602,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535500933,01.01.2021 21:11:40:933,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535506723,01.01.2021 21:11:46:723,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,564.0
1609535511192,01.01.2021 21:11:51:192,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,566.0
1609535516683,01.01.2021 21:11:56:683,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,564.0
1609535521202,01.01.2021 21:12:01:202,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,562.0
1609535526742,01.01.2021 21:12:06:742,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535531192,01.01.2021 21:12:11:192,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,557.0
1609535536772,01.01.2021 21:12:16:772,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,555.0
1609535541142,01.01.2021 21:12:21:142,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,556.0
1609535546762,01.01.2021 21:12:26:762,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,558.0
1609535551182,01.01.2021 21:12:31:182,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,559.0
1609535556694,01.01.2021 21:12:36:694,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535561174,01.01.2021 21:12:41:174,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,561.0
1609535566713,01.01.2021 21:12:46:713,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,560.0
1609535571162,01.01.2021 21:12:51:162,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,559.0
1609535576753,01.01.2021 21:12:56:753,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,557.0
1609535581152,01.01.2021 21:13:01:152,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,555.0
1609535586682,01.01.2021 21:13:06:682,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609535591202,01.01.2021 21:13:11:202,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609535596802,01.01.2021 21:13:16:802,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,554.0
1609535601162,01.01.2021 21:13:21:162,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,555.0
1609535606722,01.01.2021 21:13:26:722,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,557.0
1609535611102,01.01.2021 21:13:31:102,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,558.0
1609535616732,01.01.2021 21:13:36:732,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,560.0
1609535621162,01.01.2021 21:13:41:162,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,559.0
1609535626752,01.01.2021 21:13:46:752,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,559.0
1609535631242,01.01.2021 21:13:51:242,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,556.0
1609535636712,01.01.2021 21:13:56:712,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,554.0
1609535641193,01.01.2021 21:14:01:193,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535646742,01.01.2021 21:14:06:742,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609535651143,01.01.2021 21:14:11:143,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609535656724,01.01.2021 21:14:16:724,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535661112,01.01.2021 21:14:21:112,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535666732,01.01.2021 21:14:26:732,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535671135,01.01.2021 21:14:31:135,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535676752,01.01.2021 21:14:36:752,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535681172,01.01.2021 21:14:41:172,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535686733,01.01.2021 21:14:46:733,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535691133,01.01.2021 21:14:51:133,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535696762,01.01.2021 21:14:56:762,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535701184,01.01.2021 21:15:01:184,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,554.0
1609535706752,01.01.2021 21:15:06:752,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,556.0
1609535711112,01.01.2021 21:15:11:112,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,556.0
1609535716732,01.01.2021 21:15:16:732,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,555.0
1609535721143,01.01.2021 21:15:21:143,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,554.0
1609535726702,01.01.2021 21:15:26:702,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,554.0
1609535731182,01.01.2021 21:15:31:182,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535736753,01.01.2021 21:15:36:753,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609535741112,01.01.2021 21:15:41:112,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609535746772,01.01.2021 21:15:46:772,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535751112,01.01.2021 21:15:51:112,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609535756742,01.01.2021 21:15:56:742,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,555.0
1609535761142,01.01.2021 21:16:01:142,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,556.0
1609535766712,01.01.2021 21:16:06:712,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,557.0
1609535771172,01.01.2021 21:16:11:172,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,556.0
1609535776723,01.01.2021 21:16:16:723,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,554.0
1609535781252,01.01.2021 21:16:21:252,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609535786743,01.01.2021 21:16:26:743,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609535791384,01.01.2021 21:16:31:384,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609535796982,01.01.2021 21:16:36:982,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609535801373,01.01.2021 21:16:41:373,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,554.0
1609535806884,01.01.2021 21:16:46:884,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609535811374,01.01.2021 21:16:51:374,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609535816923,01.01.2021 21:16:56:923,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609535821362,01.01.2021 21:17:01:362,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535826902,01.01.2021 21:17:06:902,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,555.0
1609535831352,01.01.2021 21:17:11:352,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,556.0
1609535836923,01.01.2021 21:17:16:923,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,555.0
1609535841352,01.01.2021 21:17:21:352,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,554.0
1609535846946,01.01.2021 21:17:26:946,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535851343,01.01.2021 21:17:31:343,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535856933,01.01.2021 21:17:36:933,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,549.0
1609535861352,01.01.2021 21:17:41:352,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,548.0
1609535866913,01.01.2021 21:17:46:913,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609535871343,01.01.2021 21:17:51:343,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535876923,01.01.2021 21:17:56:923,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535881462,01.01.2021 21:18:01:462,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609535886942,01.01.2021 21:18:06:942,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535891392,01.01.2021 21:18:11:392,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,548.0
1609535896933,01.01.2021 21:18:16:933,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,545.0
1609535901352,01.01.2021 21:18:21:352,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,544.0
1609535906842,01.01.2021 21:18:26:842,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,543.0
1609535911363,01.01.2021 21:18:31:363,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,545.0
1609535916902,01.01.2021 21:18:36:902,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,548.0
1609535921352,01.01.2021 21:18:41:352,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535926892,01.01.2021 21:18:46:892,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609535931332,01.01.2021 21:18:51:332,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609535936982,01.01.2021 21:18:56:982,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535941382,01.01.2021 21:19:01:382,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535946952,01.01.2021 21:19:06:952,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535951362,01.01.2021 21:19:11:362,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535956953,01.01.2021 21:19:16:953,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609535961392,01.01.2021 21:19:21:392,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,549.0
1609535966953,01.01.2021 21:19:26:953,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,547.0
1609535971382,01.01.2021 21:19:31:382,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,546.0
1609535976902,01.01.2021 21:19:36:902,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,545.0
1609535981352,01.01.2021 21:19:41:352,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,546.0
1609535986973,01.01.2021 21:19:46:973,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,546.0
1609535991363,01.01.2021 21:19:51:363,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,547.0
1609535996902,01.01.2021 21:19:56:902,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,548.0
1609536001453,01.01.2021 21:20:01:453,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609536006923,01.01.2021 21:20:06:923,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609536011412,01.01.2021 21:20:11:412,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609536016924,01.01.2021 21:20:16:924,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,554.0
1609536021302,01.01.2021 21:20:21:302,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609536026942,01.01.2021 21:20:26:942,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609536031322,01.01.2021 21:20:31:322,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609536036913,01.01.2021 21:20:36:913,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609536041373,01.01.2021 21:20:41:373,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,554.0
1609536046903,01.01.2021 21:20:46:903,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609536051354,01.01.2021 21:20:51:354,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609536056943,01.01.2021 21:20:56:943,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609536061683,01.01.2021 21:21:01:683,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609536067193,01.01.2021 21:21:07:193,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,553.0
1609536071543,01.01.2021 21:21:11:543,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609536077163,01.01.2021 21:21:17:163,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609536081652,01.01.2021 21:21:21:652,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,552.0
1609536087152,01.01.2021 21:21:27:152,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609536091652,01.01.2021 21:21:31:652,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609536097162,01.01.2021 21:21:37:162,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,551.0
1609536101632,01.01.2021 21:21:41:632,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
1609536107162,01.01.2021 21:21:47:162,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,550.0
